0,0,-3.953385062041356
0,1,0.103156769825479
0,2,0.850228292215877
0,3,1.000000000000000
0,4,1.000000000000000
0,19,1.000000000000000
1,0,1.000000000000000
1,1,-3.000000000000000
1,5,1.000000000000000
1,18,1.000000000000000
2,0,1.000000000000000
2,2,-2.000000000000000
2,15,1.000000000000000
3,0,0.232177415326644
3,3,-1.232177415326644
3,17,1.000000000000000
4,0,0.002905894806191
4,4,-1.056812246993952
4,5,1.000000000000000
4,13,0.053906352187761
5,1,0.000009931714461
5,4,0.033131919825342
5,5,-0.087048203727563
5,14,0.053906352187761
6,6,-2.038968263146117
6,7,0.038968263146117
6,8,1.000000000000000
6,19,1.000000000000000
7,6,1.000000000000000
7,7,-2.000000000000000
7,18,1.000000000000000
8,6,0.006540367117485
8,8,-0.045508630263602
8,15,0.038968263146117
9,9,-1.000000000000000
9,19,1.000000000000000
10,10,-2.038968263146117
10,11,0.038968263146117
10,12,1.000000000000000
10,19,1.000000000000000
11,10,1.000000000000000
11,11,-2.000000000000000
11,18,1.000000000000000
12,10,0.001291093370290
12,12,-0.029460788981224
12,17,0.028169695610934
13,4,1.000000000000000
13,13,-3.000000000000000
13,14,1.000000000000000
13,19,1.000000000000000
14,5,1.000000000000000
14,13,0.033131919825342
14,14,-1.037859873703924
14,18,0.004727953878583
15,2,0.038968263146117
15,8,1.000000000000000
15,15,-2.038968263146117
15,19,1.000000000000000
16,16,-1.000000000000000
16,19,1.000000000000000
17,3,0.038968263146117
17,12,1.000000000000000
17,17,-2.038968263146117
17,19,1.000000000000000
18,1,0.038968263146117
18,7,0.053906352187761
18,11,0.074570806384027
18,14,1.000000000000000
18,18,-2.167445421717905
18,19,1.000000000000000
19,0,0.000674683145313
19,6,0.002470673978427
19,9,0.001518525532625
19,10,0.003417781827299
19,13,0.012515837520642
19,15,0.014720561095448
19,16,0.010641319160827
19,17,0.074570806384027
19,18,0.001786020938762
19,19,-0.122316209583369
